student_course_year_semester_week_intervention,student_course_year_semester_week,student_id,reason_id,intervention_id,intervention_current_status,intervention_assignee,week_date_beginning,date_closed,intervention_age,current_week
11173_295143_2016_S1C_01_I40,11173_295143_2016_S1C_01,11173,R09,I40,Closed,elyse reyes,"Monday, 29 February 2016","Friday, 18 March 2016",18,
11174_1077103_2016_S1C_01_I33,11174_1077103_2016_S1C_01,11174,R01,I33,Closed,amiya richmond,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
11174_541197_2016_S1C_06_I39,11174_541197_2016_S1C_06,11174,R22,I39,Closed,marc lopez,"Monday, 4 April 2016","Tuesday, 10 May 2016",36,X
11174_761261_2016_S1C_01_I30,11174_761261_2016_S1C_01,11174,R09,I30,Closed,marc lopez,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
11174_761261_2016_S1C_01_I31,11174_761261_2016_S1C_01,11174,R09,I31,Closed,marc lopez,"Monday, 29 February 2016","Monday, 4 April 2016",35,
11174_761261_2016_S1C_01_I32,11174_761261_2016_S1C_01,11174,R09,I32,Closed,hallie matthews,"Monday, 29 February 2016","Monday, 14 March 2016",14,
11174_761261_2016_S1C_01_I40,11174_761261_2016_S1C_01,11174,R09,I40,Closed,jasmine fischer,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11176_861388_2016_S1C_01_I33,11176_861388_2016_S1C_01,11176,R01,I33,Closed,mila perry,"Monday, 29 February 2016","Wednesday, 6 April 2016",37,
11176_861388_2016_S1C_06_I30,11176_861388_2016_S1C_06,11176,R25,I30,Closed,eli flynn,"Monday, 4 April 2016","Friday, 22 April 2016",18,X
11176_861388_2016_S1C_06_I31,11176_861388_2016_S1C_06,11176,R25,I31,Closed,annabella golden,"Monday, 4 April 2016","Friday, 6 May 2016",32,X
11176_861388_2016_S1C_06_I32,11176_861388_2016_S1C_06,11176,R25,I32,Closed,zoe duran,"Monday, 4 April 2016","Saturday, 30 April 2016",26,X
11176_861388_2016_S1C_06_I40,11176_861388_2016_S1C_06,11176,R25,I40,Closed,zoey yates,"Monday, 4 April 2016","Tuesday, 10 May 2016",36,X
11176_866086_2016_S1C_01_I39,11176_866086_2016_S1C_01,11176,R22,I39,Closed,eli flynn,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
1121_1071111_2016_S1C_01_I33,1121_1071111_2016_S1C_01,1121,R36,I33,Closed,eli flynn,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
1121_1071111_2016_S1C_01_I39,1121_1071111_2016_S1C_01,1121,R22,I39,Open,wendy mathews,"Monday, 29 February 2016",,35,
1121_1275941_2016_S1C_01_I30,1121_1275941_2016_S1C_01,1121,R09,I30,Closed,tony reynolds,"Monday, 29 February 2016","Wednesday, 16 March 2016",16,
1121_1275941_2016_S1C_01_I31,1121_1275941_2016_S1C_01,1121,R09,I31,Closed,rivka tucker,"Monday, 29 February 2016","Monday, 29 February 2016",0,
1121_1275941_2016_S1C_01_I32,1121_1275941_2016_S1C_01,1121,R09,I32,Open,keyla randolph,"Monday, 29 February 2016",,35,
1121_1275941_2016_S1C_01_I40,1121_1275941_2016_S1C_01,1121,R09,I40,Closed,memphis blake,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11216_1455783_2016_S1C_05_I30,11216_1455783_2016_S1C_05,11216,R25,I30,Closed,brennen payne,"Monday, 28 March 2016","Friday, 22 April 2016",25,
11216_1455783_2016_S1C_05_I31,11216_1455783_2016_S1C_05,11216,R25,I31,Closed,demarcus klein,"Monday, 28 March 2016","Wednesday, 4 May 2016",37,
11216_1455783_2016_S1C_05_I32,11216_1455783_2016_S1C_05,11216,R25,I32,Closed,august bates,"Monday, 28 March 2016","Monday, 11 April 2016",14,
11216_1455783_2016_S1C_05_I40,11216_1455783_2016_S1C_05,11216,R25,I40,Open,rivka tucker,"Monday, 28 March 2016",,7,
11216_926682_2016_S1C_01_I33,11216_926682_2016_S1C_01,11216,R01,I33,Closed,sabrina dawson,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11216_926682_2016_S1C_01_I39,11216_926682_2016_S1C_01,11216,R22,I39,Open,soren shaffer,"Monday, 29 February 2016",,35,
1122_612157_2016_S1C_01_I33,1122_612157_2016_S1C_01,1122,R01,I33,Closed,eli flynn,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
1122_612157_2016_S1C_01_I39,1122_612157_2016_S1C_01,1122,R22,I39,Closed,valeria ayers,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
11223_1379979_2016_S1C_06_I39,11223_1379979_2016_S1C_06,11223,R22,I39,Closed,brennen payne,"Monday, 4 April 2016","Thursday, 21 April 2016",17,X
11223_718874_2016_S1C_01_I33,11223_718874_2016_S1C_01,11223,R36,I33,Closed,amiya richmond,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11224_1443009_2016_S1C_01_I33,11224_1443009_2016_S1C_01,11224,R36,I33,Closed,chris lyons,"Monday, 29 February 2016","Friday, 4 March 2016",4,
11224_1443009_2016_S1C_01_I39,11224_1443009_2016_S1C_01,11224,R22,I39,Closed,elyse reyes,"Monday, 29 February 2016","Monday, 7 March 2016",7,
11224_373396_2016_S1C_01_I32,11224_373396_2016_S1C_01,11224,R09,I32,Closed,damaris myers,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
11224_378686_2016_S1C_01_I40,11224_378686_2016_S1C_01,11224,R09,I40,Closed,amiyah franks,"Monday, 29 February 2016","Friday, 1 April 2016",32,
11224_835470_2016_S1C_01_I30,11224_835470_2016_S1C_01,11224,R09,I30,Closed,tony reynolds,"Monday, 29 February 2016","Tuesday, 5 April 2016",36,
11224_835470_2016_S1C_01_I31,11224_835470_2016_S1C_01,11224,R09,I31,Open,kaden talley,"Monday, 29 February 2016",,35,
11227_1221508_2016_S1C_05_I30,11227_1221508_2016_S1C_05,11227,R09,I30,Closed,damaris myers,"Monday, 28 March 2016","Saturday, 9 April 2016",12,
11227_1221508_2016_S1C_05_I31,11227_1221508_2016_S1C_05,11227,R09,I31,Closed,jasmine fischer,"Monday, 28 March 2016","Sunday, 1 May 2016",34,
11227_1221508_2016_S1C_05_I32,11227_1221508_2016_S1C_05,11227,R09,I32,Closed,august bates,"Monday, 28 March 2016","Thursday, 21 April 2016",24,
11227_1221508_2016_S1C_05_I40,11227_1221508_2016_S1C_05,11227,R09,I40,Closed,naomi ochoa,"Monday, 28 March 2016","Wednesday, 6 April 2016",9,
11227_97518_2016_S1C_01_I33,11227_97518_2016_S1C_01,11227,R36,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Sunday, 6 March 2016",6,
11228_12016_2016_S1C_01_I30,11228_12016_2016_S1C_01,11228,R25,I30,Closed,walter silva,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
11228_12016_2016_S1C_01_I31,11228_12016_2016_S1C_01,11228,R25,I31,Closed,amiya richmond,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
11228_12016_2016_S1C_01_I32,11228_12016_2016_S1C_01,11228,R25,I32,Closed,bennett herring,"Monday, 29 February 2016","Sunday, 13 March 2016",13,
11228_12016_2016_S1C_01_I40,11228_12016_2016_S1C_01,11228,R25,I40,Closed,jalen david,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11228_533187_2016_S1C_01_I33,11228_533187_2016_S1C_01,11228,R36,I33,Closed,arianna emerson,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
11236_537169_2016_S1C_01_I33,11236_537169_2016_S1C_01,11236,R36,I33,Closed,bennett herring,"Monday, 29 February 2016","Monday, 14 March 2016",14,
11242_1258680_2016_S1C_01_I31,11242_1258680_2016_S1C_01,11242,R25,I31,Closed,soren shaffer,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
11242_1258680_2016_S1C_01_I40,11242_1258680_2016_S1C_01,11242,R25,I40,Closed,anahi simpson,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
11242_1315930_2016_S1C_01_I30,11242_1315930_2016_S1C_01,11242,R09,I30,Closed,annabella golden,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
11242_1318546_2016_S1C_01_I33,11242_1318546_2016_S1C_01,11242,R01,I33,Closed,annabella golden,"Monday, 29 February 2016","Saturday, 19 March 2016",19,
11242_835470_2016_S1C_01_I32,11242_835470_2016_S1C_01,11242,R09,I32,Closed,valeria ayers,"Monday, 29 February 2016","Monday, 7 March 2016",7,
11245_1265972_2016_S1C_01_I30,11245_1265972_2016_S1C_01,11245,R09,I30,Open,amaya reynolds,"Monday, 29 February 2016",,35,
11245_1265972_2016_S1C_01_I31,11245_1265972_2016_S1C_01,11245,R09,I31,Closed,zoe duran,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11245_1265972_2016_S1C_01_I32,11245_1265972_2016_S1C_01,11245,R09,I32,Closed,mila perry,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
11245_1265972_2016_S1C_01_I33,11245_1265972_2016_S1C_01,11245,R36,I33,Closed,braydon mcintosh,"Monday, 29 February 2016","Friday, 1 April 2016",32,
11245_1265972_2016_S1C_01_I40,11245_1265972_2016_S1C_01,11245,R09,I40,Closed,siena cochran,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
11248_1071111_2016_S1C_01_I33,11248_1071111_2016_S1C_01,11248,R36,I33,Closed,kaden talley,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
11263_379065_2016_S1C_01_I30,11263_379065_2016_S1C_01,11263,R09,I30,Closed,tony reynolds,"Monday, 29 February 2016","Tuesday, 5 April 2016",36,
11263_379065_2016_S1C_01_I31,11263_379065_2016_S1C_01,11263,R09,I31,Closed,audrina meyers,"Monday, 29 February 2016","Friday, 25 March 2016",25,
11263_379065_2016_S1C_01_I32,11263_379065_2016_S1C_01,11263,R09,I32,Open,catherine hunt,"Monday, 29 February 2016",,35,
11263_379065_2016_S1C_01_I33,11263_379065_2016_S1C_01,11263,R01,I33,Closed,hallie matthews,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11263_379065_2016_S1C_01_I40,11263_379065_2016_S1C_01,11263,R09,I40,Closed,naomi ochoa,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
1127_1493907_2016_S1C_01_I30,1127_1493907_2016_S1C_01,1127,R15,I30,Closed,jalen david,"Monday, 29 February 2016","Wednesday, 9 March 2016",9,
1127_1493907_2016_S1C_01_I31,1127_1493907_2016_S1C_01,1127,R15,I31,Closed,zoey yates,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
1127_1493907_2016_S1C_01_I32,1127_1493907_2016_S1C_01,1127,R15,I32,Closed,jayden sears,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
1127_1493907_2016_S1C_01_I33,1127_1493907_2016_S1C_01,1127,R01,I33,Open,anahi simpson,"Monday, 29 February 2016",,35,
1127_1493907_2016_S1C_01_I40,1127_1493907_2016_S1C_01,1127,R15,I40,Closed,anastasia crawford,"Monday, 29 February 2016","Wednesday, 2 March 2016",2,
11273_602800_2016_S1C_01_I33,11273_602800_2016_S1C_01,11273,R36,I33,Closed,ayanna christensen,"Monday, 29 February 2016","Monday, 14 March 2016",14,
11273_602800_2016_S1C_01_I39,11273_602800_2016_S1C_01,11273,R22,I39,Closed,siena cochran,"Monday, 29 February 2016","Tuesday, 8 March 2016",8,
11277_1079353_2016_S1C_01_I33,11277_1079353_2016_S1C_01,11277,R36,I33,Closed,brennen payne,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11277_1079353_2016_S1C_01_I39,11277_1079353_2016_S1C_01,11277,R22,I39,Closed,dustin christian,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
11278_831665_2016_S1C_01_I30,11278_831665_2016_S1C_01,11278,R09,I30,Closed,audrina meyers,"Monday, 29 February 2016","Friday, 11 March 2016",11,
11278_831665_2016_S1C_01_I31,11278_831665_2016_S1C_01,11278,R09,I31,Closed,audrina meyers,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
11278_831665_2016_S1C_01_I32,11278_831665_2016_S1C_01,11278,R09,I32,Closed,wendy mathews,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
11278_831665_2016_S1C_01_I33,11278_831665_2016_S1C_01,11278,R36,I33,Closed,chris lyons,"Monday, 29 February 2016","Monday, 14 March 2016",14,
11278_831665_2016_S1C_01_I40,11278_831665_2016_S1C_01,11278,R09,I40,Closed,amiyah franks,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
11279_1079353_2016_S1C_01_I30,11279_1079353_2016_S1C_01,11279,R09,I30,Closed,elyse reyes,"Monday, 29 February 2016","Tuesday, 22 March 2016",22,
11279_1079353_2016_S1C_01_I31,11279_1079353_2016_S1C_01,11279,R09,I31,Closed,keyla randolph,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11279_1079353_2016_S1C_01_I32,11279_1079353_2016_S1C_01,11279,R09,I32,Closed,keyla randolph,"Monday, 29 February 2016","Friday, 25 March 2016",25,
11279_1079353_2016_S1C_01_I33,11279_1079353_2016_S1C_01,11279,R36,I33,Open,hallie matthews,"Monday, 29 February 2016",,35,
11279_1079353_2016_S1C_01_I40,11279_1079353_2016_S1C_01,11279,R09,I40,Closed,audrina meyers,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
11279_15676_2016_S1C_01_I39,11279_15676_2016_S1C_01,11279,R22,I39,Closed,skyla ballard,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11283_881740_2016_S1C_06_I33,11283_881740_2016_S1C_06,11283,R01,I33,Closed,audrina meyers,"Monday, 4 April 2016","Tuesday, 3 May 2016",29,X
11283_881740_2016_S1C_06_I39,11283_881740_2016_S1C_06,11283,R22,I39,Closed,jalen david,"Monday, 4 April 2016","Saturday, 30 April 2016",26,X
11292_835678_2016_S1C_01_I33,11292_835678_2016_S1C_01,11292,R01,I33,Closed,brennen payne,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
11292_835678_2016_S1C_01_I39,11292_835678_2016_S1C_01,11292,R22,I39,Closed,ronan cooper,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
11309_1071111_2016_S1C_01_I30,11309_1071111_2016_S1C_01,11309,R09,I30,Closed,keyla randolph,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11309_1071111_2016_S1C_01_I31,11309_1071111_2016_S1C_01,11309,R09,I31,Closed,tony reynolds,"Monday, 29 February 2016","Tuesday, 1 March 2016",1,
11309_1071111_2016_S1C_01_I33,11309_1071111_2016_S1C_01,11309,R36,I33,Closed,hallie matthews,"Monday, 29 February 2016","Monday, 7 March 2016",7,
11309_1075329_2016_S1C_01_I32,11309_1075329_2016_S1C_01,11309,R09,I32,Closed,sabrina dawson,"Monday, 29 February 2016","Friday, 11 March 2016",11,
11309_1075329_2016_S1C_01_I40,11309_1075329_2016_S1C_01,11309,R09,I40,Closed,bennett herring,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
11312_1312414_2016_S1C_01_I32,11312_1312414_2016_S1C_01,11312,R09,I32,Closed,jayden sears,"Monday, 29 February 2016","Thursday, 7 April 2016",38,
11312_297135_2016_S1C_01_I33,11312_297135_2016_S1C_01,11312,R36,I33,Closed,ayanna christensen,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
11312_835470_2016_S1C_01_I30,11312_835470_2016_S1C_01,11312,R09,I30,Closed,kendall norris,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
11312_835470_2016_S1C_01_I31,11312_835470_2016_S1C_01,11312,R09,I31,Closed,memphis blake,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11312_835470_2016_S1C_01_I40,11312_835470_2016_S1C_01,11312,R09,I40,Closed,catherine hunt,"Monday, 29 February 2016","Thursday, 17 March 2016",17,
11321_1455783_2016_S1C_01_I30,11321_1455783_2016_S1C_01,11321,R09,I30,Closed,nathaly howe,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11321_1455783_2016_S1C_01_I31,11321_1455783_2016_S1C_01,11321,R09,I31,Closed,amaya reynolds,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
11321_1455783_2016_S1C_01_I32,11321_1455783_2016_S1C_01,11321,R09,I32,Closed,rivka tucker,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11321_1455783_2016_S1C_01_I40,11321_1455783_2016_S1C_01,11321,R09,I40,Closed,amiyah franks,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
11321_519783_2016_S1C_01_I39,11321_519783_2016_S1C_01,11321,R22,I39,Closed,siena cochran,"Monday, 29 February 2016","Friday, 25 March 2016",25,
11321_702065_2016_S1C_01_I33,11321_702065_2016_S1C_01,11321,R36,I33,Closed,chris lyons,"Monday, 29 February 2016","Friday, 4 March 2016",4,
11325_1075712_2016_S1C_01_I30,11325_1075712_2016_S1C_01,11325,R09,I30,Closed,audrina meyers,"Monday, 29 February 2016","Friday, 18 March 2016",18,
11325_1075712_2016_S1C_01_I31,11325_1075712_2016_S1C_01,11325,R09,I31,Closed,marc lopez,"Monday, 29 February 2016","Thursday, 10 March 2016",10,
11325_1075712_2016_S1C_01_I32,11325_1075712_2016_S1C_01,11325,R09,I32,Closed,bennett herring,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
11325_1075712_2016_S1C_01_I33,11325_1075712_2016_S1C_01,11325,R01,I33,Closed,jasmine fischer,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11325_1075712_2016_S1C_01_I40,11325_1075712_2016_S1C_01,11325,R09,I40,Closed,soren shaffer,"Monday, 29 February 2016","Saturday, 2 April 2016",33,
11325_1077718_2016_S1C_01_I39,11325_1077718_2016_S1C_01,11325,R22,I39,Closed,siena cochran,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
11338_534169_2016_S1C_01_I33,11338_534169_2016_S1C_01,11338,R36,I33,Closed,wendy mathews,"Monday, 29 February 2016","Thursday, 31 March 2016",31,
11345_773935_2016_S1C_01_I33,11345_773935_2016_S1C_01,11345,R02,I33,Closed,naomi ochoa,"Monday, 29 February 2016","Wednesday, 23 March 2016",23,
11345_774711_2016_S1C_01_I39,11345_774711_2016_S1C_01,11345,R22,I39,Closed,kaden talley,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11346_1312726_2016_S1C_01_I30,11346_1312726_2016_S1C_01,11346,R09,I30,Open,thalia mckee,"Monday, 29 February 2016",,35,
11346_1312726_2016_S1C_01_I31,11346_1312726_2016_S1C_01,11346,R09,I31,Closed,chris lyons,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11346_1312726_2016_S1C_01_I32,11346_1312726_2016_S1C_01,11346,R09,I32,Closed,anastasia crawford,"Monday, 29 February 2016","Monday, 28 March 2016",28,
11346_1312726_2016_S1C_01_I33,11346_1312726_2016_S1C_01,11346,R36,I33,Closed,amiya richmond,"Monday, 29 February 2016","Monday, 4 April 2016",35,
11346_1312726_2016_S1C_01_I40,11346_1312726_2016_S1C_01,11346,R09,I40,Closed,zoey yates,"Monday, 29 February 2016","Friday, 8 April 2016",39,
11346_1373714_2016_S1C_01_I39,11346_1373714_2016_S1C_01,11346,R22,I39,Closed,ronan cooper,"Monday, 29 February 2016","Thursday, 24 March 2016",24,
11351_1071299_2016_S1C_01_I33,11351_1071299_2016_S1C_01,11351,R36,I33,Closed,zoey yates,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
11351_379921_2016_S1C_01_I30,11351_379921_2016_S1C_01,11351,R09,I30,Closed,chris lyons,"Monday, 29 February 2016","Monday, 21 March 2016",21,
11351_379921_2016_S1C_01_I31,11351_379921_2016_S1C_01,11351,R09,I31,Closed,rivka tucker,"Monday, 29 February 2016","Wednesday, 30 March 2016",30,
11351_379921_2016_S1C_01_I32,11351_379921_2016_S1C_01,11351,R09,I32,Open,anahi simpson,"Monday, 29 February 2016",,35,
11351_379921_2016_S1C_01_I40,11351_379921_2016_S1C_01,11351,R09,I40,Closed,hallie matthews,"Monday, 29 February 2016","Saturday, 12 March 2016",12,
11354_312853_2016_S1C_01_I30,11354_312853_2016_S1C_01,11354,R09,I30,Open,kaden talley,"Monday, 29 February 2016",,35,
11354_312853_2016_S1C_01_I31,11354_312853_2016_S1C_01,11354,R09,I31,Closed,memphis blake,"Monday, 29 February 2016","Sunday, 27 March 2016",27,
11354_312853_2016_S1C_01_I32,11354_312853_2016_S1C_01,11354,R09,I32,Closed,anastasia crawford,"Monday, 29 February 2016","Friday, 1 April 2016",32,
11354_312853_2016_S1C_01_I40,11354_312853_2016_S1C_01,11354,R09,I40,Open,damaris myers,"Monday, 29 February 2016",,35,
11354_318727_2016_S1C_01_I33,11354_318727_2016_S1C_01,11354,R36,I33,Closed,natalie dale,"Monday, 29 February 2016","Wednesday, 6 April 2016",37,
11355_1221508_2016_S1C_01_I33,11355_1221508_2016_S1C_01,11355,R36,I33,Closed,keyla randolph,"Monday, 29 February 2016","Thursday, 3 March 2016",3,
11355_1221508_2016_S1C_04_I30,11355_1221508_2016_S1C_04,11355,R25,I30,Closed,amaya reynolds,"Monday, 21 March 2016","Thursday, 21 April 2016",31,
11355_1221508_2016_S1C_04_I31,11355_1221508_2016_S1C_04,11355,R25,I31,Closed,nathaly howe,"Monday, 21 March 2016","Tuesday, 19 April 2016",29,
11355_1221508_2016_S1C_04_I32,11355_1221508_2016_S1C_04,11355,R25,I32,Closed,scott bass,"Monday, 21 March 2016","Friday, 25 March 2016",4,
11355_1221508_2016_S1C_04_I40,11355_1221508_2016_S1C_04,11355,R25,I40,Closed,scott bass,"Monday, 21 March 2016","Wednesday, 13 April 2016",23,
11370_1487450_2016_S1C_01_I30,11370_1487450_2016_S1C_01,11370,R09,I30,Closed,thalia mckee,"Monday, 29 February 2016","Friday, 25 March 2016",25,
11370_265297_2016_S1C_01_I31,11370_265297_2016_S1C_01,11370,R09,I31,Open,amaya reynolds,"Monday, 29 February 2016",,35,
11370_265297_2016_S1C_01_I32,11370_265297_2016_S1C_01,11370,R09,I32,Closed,jalen david,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
11370_265297_2016_S1C_01_I33,11370_265297_2016_S1C_01,11370,R01,I33,Closed,zoey yates,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
11370_265297_2016_S1C_01_I40,11370_265297_2016_S1C_01,11370,R09,I40,Closed,arianna emerson,"Monday, 29 February 2016","Monday, 7 March 2016",7,
11376_504766_2016_S1C_01_I39,11376_504766_2016_S1C_01,11376,R22,I39,Closed,zoey yates,"Monday, 29 February 2016","Wednesday, 16 March 2016",16,
11376_519783_2016_S1C_01_I33,11376_519783_2016_S1C_01,11376,R36,I33,Closed,zoe duran,"Monday, 29 February 2016","Sunday, 20 March 2016",20,
11393_1038359_2016_S1C_01_I30,11393_1038359_2016_S1C_01,11393,R25,I30,Closed,hallie matthews,"Monday, 29 February 2016","Tuesday, 5 April 2016",36,
11393_1038359_2016_S1C_01_I31,11393_1038359_2016_S1C_01,11393,R25,I31,Closed,jasmine fischer,"Monday, 29 February 2016","Wednesday, 16 March 2016",16,
11393_1038359_2016_S1C_01_I32,11393_1038359_2016_S1C_01,11393,R25,I32,Closed,jalen david,"Monday, 29 February 2016","Friday, 4 March 2016",4,
11393_1038359_2016_S1C_01_I33,11393_1038359_2016_S1C_01,11393,R25,I33,Closed,august bates,"Monday, 29 February 2016","Saturday, 5 March 2016",5,
11393_1038359_2016_S1C_01_I40,11393_1038359_2016_S1C_01,11393,R25,I40,Closed,nathaly howe,"Monday, 29 February 2016","Saturday, 26 March 2016",26,
11393_519783_2016_S1C_01_I39,11393_519783_2016_S1C_01,11393,R22,I39,Closed,natalie dale,"Monday, 29 February 2016","Monday, 29 February 2016",0,
